id_interaccion,id_cliente,id_producto,fecha_interaccion,canal,aceptado
INT_001345,CLI_000826,PRD_0041,2024-12-17,Call Center,False
INT_001346,CLI_000105,PRD_0017,2025-04-08,Call Center,True
INT_001347,CLI_000727,PRD_0035,2025-02-06,App Móvil,True
INT_001348,CLI_000293,PRD_0025,2024-12-01,Call Center,False
INT_001349,CLI_000622,PRD_0025,2024-12-24,App Móvil,False
INT_001350,CLI_000901,PRD_0030,2025-01-05,Call Center,True
INT_001351,CLI_000128,PRD_0047,2025-05-05,Call Center,True
INT_001352,CLI_000661,PRD_0038,2024-12-30,App Móvil,False
INT_001353,CLI_000066,PRD_0030,2025-10-03,Digital,True
INT_001354,CLI_000769,PRD_0020,2025-01-17,Call Center,False
INT_001355,CLI_000967,PRD_0020,2025-07-01,Digital,False
INT_001356,CLI_000744,PRD_0019,2024-11-20,Sucursal,False
INT_001357,CLI_000626,PRD_0010,2024-11-20,App Móvil,False
INT_001358,CLI_000373,PRD_0006,2025-09-01,Digital,True
INT_001359,CLI_000722,PRD_0037,2025-01-01,Call Center,False
INT_001360,CLI_000676,PRD_0026,2025-06-28,App Móvil,False
INT_001361,CLI_000209,PRD_0002,2025-01-22,Sucursal,True
INT_001362,CLI_000496,PRD_0037,2025-07-17,App Móvil,False
INT_001363,CLI_000840,PRD_0044,2025-04-21,App Móvil,False
INT_001364,CLI_000609,PRD_0014,2025-04-22,Call Center,True
INT_001365,CLI_000038,PRD_0001,2025-01-09,App Móvil,True
INT_001366,CLI_000364,PRD_0023,2025-09-11,Sucursal,False
INT_001367,CLI_000915,PRD_0025,2025-07-29,Sucursal,False
INT_001368,CLI_000691,PRD_0003,2025-09-17,App Móvil,True
INT_001369,CLI_000471,PRD_0044,2025-01-28,Sucursal,True
INT_001370,CLI_000205,PRD_0039,2025-09-17,Sucursal,True
INT_001371,CLI_000132,PRD_0015,2025-03-19,Call Center,False
INT_001372,CLI_000366,PRD_0041,2025-01-07,Digital,False
INT_001373,CLI_000323,PRD_0023,2024-12-05,Digital,False
INT_001374,CLI_000006,PRD_0048,2025-03-30,Sucursal,True
INT_001375,CLI_000352,PRD_0040,2025-08-28,App Móvil,True
INT_001376,CLI_000186,PRD_0048,2025-06-19,Call Center,True
INT_001377,CLI_000713,PRD_0023,2025-08-24,Digital,False
INT_001378,CLI_000951,PRD_0005,2024-11-10,Call Center,False
INT_001379,CLI_000856,PRD_0026,2024-12-22,Call Center,True
INT_001380,CLI_000661,PRD_0016,2025-03-05,App Móvil,False
INT_001381,CLI_000641,PRD_0013,2024-10-06,App Móvil,False
INT_001382,CLI_000005,PRD_0034,2024-11-22,Digital,True
INT_001383,CLI_000849,PRD_0019,2025-09-13,App Móvil,True
INT_001384,CLI_000010,PRD_0039,2025-05-01,Sucursal,False
INT_001385,CLI_000280,PRD_0041,2025-06-15,App Móvil,True
INT_001386,CLI_000894,PRD_0050,2025-08-15,Call Center,False
INT_001387,CLI_000426,PRD_0015,2025-06-07,Call Center,True
INT_001388,CLI_000157,PRD_0027,2025-06-28,Sucursal,False
INT_001389,CLI_000686,PRD_0021,2024-11-01,Call Center,True
INT_001390,CLI_000762,PRD_0043,2024-11-17,Call Center,True
INT_001391,CLI_000166,PRD_0048,2024-12-22,Sucursal,False
INT_001392,CLI_000546,PRD_0028,2025-03-05,Sucursal,False
INT_001393,CLI_000393,PRD_0036,2024-11-11,App Móvil,False
INT_001394,CLI_000238,PRD_0008,2024-10-23,App Móvil,True
INT_001395,CLI_000503,PRD_0044,2024-10-28,Digital,False
INT_001396,CLI_000463,PRD_0005,2025-08-11,App Móvil,False
INT_001397,CLI_000412,PRD_0005,2025-07-03,Call Center,True
INT_001398,CLI_000554,PRD_0010,2025-01-18,App Móvil,False
INT_001399,CLI_000540,PRD_0041,2025-07-15,Digital,True
INT_001400,CLI_000341,PRD_0017,2024-11-30,App Móvil,False
INT_001401,CLI_000017,PRD_0042,2025-04-06,App Móvil,False
INT_001402,CLI_000751,PRD_0047,2024-12-26,App Móvil,False
INT_001403,CLI_000136,PRD_0036,2025-04-20,Sucursal,False
INT_001404,CLI_000611,PRD_0006,2025-03-06,Call Center,False
INT_001405,CLI_000959,PRD_0036,2025-02-25,Digital,False
INT_001406,CLI_000168,PRD_0045,2025-04-21,Call Center,False
INT_001407,CLI_000090,PRD_0046,2024-12-19,Digital,False
INT_001408,CLI_000698,PRD_0026,2025-03-25,Digital,False
INT_001409,CLI_000159,PRD_0039,2025-05-26,Digital,False
INT_001410,CLI_000384,PRD_0020,2025-02-14,Call Center,False
INT_001411,CLI_000911,PRD_0020,2025-03-14,Digital,False
INT_001412,CLI_000239,PRD_0021,2025-09-16,App Móvil,True
INT_001413,CLI_000603,PRD_0042,2024-12-02,Call Center,False
INT_001414,CLI_000122,PRD_0009,2025-07-26,Call Center,True
INT_001415,CLI_000111,PRD_0034,2025-05-02,Sucursal,False
INT_001416,CLI_000543,PRD_0031,2025-06-12,Call Center,True
INT_001417,CLI_000931,PRD_0006,2025-04-25,App Móvil,True
INT_001418,CLI_000706,PRD_0018,2024-10-15,App Móvil,True
INT_001419,CLI_000868,PRD_0021,2024-12-24,Sucursal,False
INT_001420,CLI_000181,PRD_0038,2024-12-15,Digital,False
INT_001421,CLI_000270,PRD_0035,2025-07-16,Call Center,False
INT_001422,CLI_000163,PRD_0037,2025-02-10,Digital,True
INT_001423,CLI_000755,PRD_0020,2025-07-25,Call Center,True
INT_001424,CLI_000761,PRD_0039,2024-12-09,Sucursal,True
INT_001425,CLI_000776,PRD_0037,2025-05-25,App Móvil,True
INT_001426,CLI_000409,PRD_0001,2025-08-17,Call Center,False
INT_001427,CLI_000007,PRD_0003,2024-12-16,Digital,True
INT_001428,CLI_000737,PRD_0038,2025-08-25,App Móvil,False
INT_001429,CLI_000269,PRD_0045,2025-01-29,Digital,False
INT_001430,CLI_000582,PRD_0026,2024-10-15,Sucursal,True
INT_001431,CLI_000131,PRD_0008,2025-08-16,Digital,False
INT_001432,CLI_000691,PRD_0015,2025-05-03,App Móvil,False
INT_001433,CLI_000293,PRD_0033,2024-12-12,Call Center,True
INT_001434,CLI_000457,PRD_0042,2025-09-05,Digital,True
INT_001435,CLI_000601,PRD_0004,2025-04-15,App Móvil,False
INT_001436,CLI_000700,PRD_0012,2025-02-23,Call Center,True
INT_001437,CLI_000481,PRD_0034,2025-08-03,Digital,False
INT_001438,CLI_000593,PRD_0042,2025-06-09,Digital,False
INT_001439,CLI_000564,PRD_0017,2024-11-29,Call Center,False
INT_001440,CLI_000073,PRD_0048,2024-11-13,App Móvil,False
INT_001441,CLI_000718,PRD_0020,2025-03-22,Sucursal,False
INT_001442,CLI_000135,PRD_0016,2025-01-08,Digital,True
INT_001443,CLI_000797,PRD_0032,2024-12-31,App Móvil,True
INT_001444,CLI_000632,PRD_0004,2025-04-19,Sucursal,False
INT_001445,CLI_000859,PRD_0022,2025-06-12,Call Center,False
INT_001446,CLI_000649,PRD_0027,2024-10-24,Sucursal,True
INT_001447,CLI_000351,PRD_0044,2025-03-16,App Móvil,False
INT_001448,CLI_000267,PRD_0038,2024-12-03,Digital,False
INT_001449,CLI_000111,PRD_0026,2025-08-18,Sucursal,False
INT_001450,CLI_000025,PRD_0034,2025-05-08,Call Center,True
INT_001451,CLI_000902,PRD_0045,2025-07-20,Call Center,False
INT_001452,CLI_000524,PRD_0018,2025-08-22,Call Center,True
INT_001453,CLI_000715,PRD_0021,2025-09-08,Call Center,False
INT_001454,CLI_000872,PRD_0012,2025-05-22,Sucursal,False
INT_001455,CLI_000260,PRD_0010,2025-01-20,Digital,True
INT_001456,CLI_000260,PRD_0016,2024-10-11,Digital,True
INT_001457,CLI_000043,PRD_0015,2025-07-26,Sucursal,True
INT_001458,CLI_000391,PRD_0021,2025-06-24,Sucursal,False
INT_001459,CLI_000837,PRD_0042,2024-11-04,App Móvil,False
INT_001460,CLI_000055,PRD_0017,2024-12-20,Digital,False
INT_001461,CLI_000450,PRD_0021,2025-01-08,Call Center,True
INT_001462,CLI_000550,PRD_0016,2025-08-28,App Móvil,True
INT_001463,CLI_000742,PRD_0031,2025-02-25,Sucursal,True
INT_001464,CLI_000179,PRD_0005,2024-12-13,App Móvil,False
INT_001465,CLI_000460,PRD_0014,2024-10-25,Sucursal,True
INT_001466,CLI_000837,PRD_0015,2025-03-30,App Móvil,False
INT_001467,CLI_000278,PRD_0032,2025-04-22,App Móvil,True
INT_001468,CLI_000118,PRD_0034,2024-11-02,Call Center,True
INT_001469,CLI_000921,PRD_0030,2025-04-30,Call Center,True
INT_001470,CLI_000287,PRD_0032,2025-04-07,Sucursal,True
INT_001471,CLI_000624,PRD_0034,2025-02-19,Sucursal,False
INT_001472,CLI_000997,PRD_0045,2025-02-20,App Móvil,False
INT_001473,CLI_000735,PRD_0015,2025-06-06,Sucursal,True
INT_001474,CLI_000452,PRD_0047,2025-03-26,Sucursal,True
INT_001475,CLI_000828,PRD_0038,2025-08-21,Call Center,True
INT_001476,CLI_000248,PRD_0020,2025-09-06,App Móvil,True
INT_001477,CLI_000736,PRD_0002,2024-11-20,App Móvil,True
INT_001478,CLI_000845,PRD_0026,2025-05-09,Sucursal,False
INT_001479,CLI_000174,PRD_0027,2024-10-13,Call Center,True
INT_001480,CLI_000119,PRD_0018,2025-04-30,Sucursal,False
INT_001481,CLI_000402,PRD_0006,2025-09-22,Call Center,False
INT_001482,CLI_000768,PRD_0030,2025-01-01,Sucursal,False
INT_001483,CLI_000580,PRD_0005,2024-12-28,Sucursal,True
INT_001484,CLI_000041,PRD_0040,2025-05-24,App Móvil,True
INT_001485,CLI_000441,PRD_0006,2024-11-19,Digital,False
INT_001486,CLI_000690,PRD_0022,2025-07-23,Sucursal,False
INT_001487,CLI_000165,PRD_0019,2024-10-26,Call Center,False
INT_001488,CLI_000304,PRD_0008,2024-12-09,Sucursal,True
INT_001489,CLI_000122,PRD_0033,2025-01-07,Call Center,False
INT_001490,CLI_000512,PRD_0010,2025-07-08,Digital,True
INT_001491,CLI_000663,PRD_0025,2025-06-23,Digital,True
INT_001492,CLI_000970,PRD_0016,2024-11-21,Call Center,False
INT_001493,CLI_000961,PRD_0008,2025-02-07,Call Center,True
INT_001494,CLI_000328,PRD_0012,2025-09-29,App Móvil,False
INT_001495,CLI_000815,PRD_0036,2024-10-30,App Móvil,True
INT_001496,CLI_000214,PRD_0005,2024-10-31,App Móvil,True
INT_001497,CLI_000634,PRD_0005,2025-08-09,Sucursal,True
INT_001498,CLI_000751,PRD_0024,2024-11-05,App Móvil,True
INT_001499,CLI_000973,PRD_0022,2025-03-23,Sucursal,False
INT_001500,CLI_000534,PRD_0044,2024-10-05,Digital,False
INT_001501,CLI_000971,PRD_0034,2025-04-25,Digital,True
INT_001502,CLI_000892,PRD_0008,2024-12-02,Digital,False
INT_001503,CLI_000050,PRD_0031,2025-06-30,Digital,True
INT_001504,CLI_000184,PRD_0008,2025-02-11,Call Center,True
INT_001505,CLI_000207,PRD_0033,2024-10-04,App Móvil,False
INT_001506,CLI_000592,PRD_0030,2025-05-30,Digital,True
INT_001507,CLI_000921,PRD_0004,2025-04-30,Call Center,False
INT_001508,CLI_000670,PRD_0023,2025-03-16,App Móvil,True
INT_001509,CLI_000712,PRD_0038,2025-09-24,App Móvil,False
INT_001510,CLI_000449,PRD_0021,2025-04-06,App Móvil,True
INT_001511,CLI_000145,PRD_0029,2025-05-02,App Móvil,True
INT_001512,CLI_000039,PRD_0024,2025-01-20,Sucursal,True
INT_001513,CLI_000445,PRD_0004,2025-09-02,Sucursal,False
INT_001514,CLI_000794,PRD_0042,2025-03-19,Sucursal,False
INT_001515,CLI_000585,PRD_0011,2025-09-18,Digital,False
INT_001516,CLI_000624,PRD_0013,2025-05-13,Sucursal,False
INT_001517,CLI_000185,PRD_0024,2025-04-12,Call Center,True
INT_001518,CLI_000222,PRD_0014,2024-11-01,Call Center,False
INT_001519,CLI_000952,PRD_0012,2025-03-22,Call Center,True
INT_001520,CLI_000213,PRD_0018,2024-10-21,App Móvil,False
INT_001521,CLI_000302,PRD_0012,2024-11-17,Call Center,False
INT_001522,CLI_000273,PRD_0018,2025-03-04,Sucursal,False
INT_001523,CLI_000111,PRD_0003,2025-07-17,Sucursal,True
INT_001524,CLI_000553,PRD_0026,2025-04-27,Digital,False
INT_001525,CLI_000244,PRD_0001,2025-04-18,App Móvil,False
INT_001526,CLI_000328,PRD_0045,2025-07-28,App Móvil,False
INT_001527,CLI_000042,PRD_0005,2025-07-25,App Móvil,True
INT_001528,CLI_000808,PRD_0033,2024-10-18,Call Center,False
INT_001529,CLI_000406,PRD_0045,2025-07-25,App Móvil,False
INT_001530,CLI_000089,PRD_0028,2024-10-07,App Móvil,False
INT_001531,CLI_000823,PRD_0045,2025-07-26,Call Center,False
INT_001532,CLI_000982,PRD_0023,2025-07-21,Sucursal,False
INT_001533,CLI_000849,PRD_0042,2024-12-18,App Móvil,False
INT_001534,CLI_000148,PRD_0038,2025-04-24,Sucursal,False
INT_001535,CLI_000520,PRD_0039,2025-01-04,Digital,True
INT_001536,CLI_000602,PRD_0021,2025-08-04,Digital,False
INT_001537,CLI_000986,PRD_0023,2025-07-21,Call Center,True
INT_001538,CLI_000495,PRD_0037,2025-04-23,Call Center,False
INT_001539,CLI_000342,PRD_0044,2025-03-06,App Móvil,False
INT_001540,CLI_000489,PRD_0007,2025-05-01,Digital,False
INT_001541,CLI_000266,PRD_0041,2024-11-11,Digital,False
INT_001542,CLI_000339,PRD_0043,2025-05-16,Call Center,False
INT_001543,CLI_000763,PRD_0037,2025-06-29,Call Center,True
INT_001544,CLI_000076,PRD_0013,2025-07-01,Sucursal,True
INT_001545,CLI_000048,PRD_0009,2024-11-24,App Móvil,True
INT_001546,CLI_000061,PRD_0025,2024-11-27,Digital,False
INT_001547,CLI_000250,PRD_0037,2025-06-07,Sucursal,False
INT_001548,CLI_000331,PRD_0012,2025-06-07,Call Center,False
INT_001549,CLI_000514,PRD_0036,2025-04-03,Sucursal,False
INT_001550,CLI_000393,PRD_0024,2025-02-01,App Móvil,True
INT_001551,CLI_000831,PRD_0033,2024-11-28,App Móvil,True
INT_001552,CLI_000496,PRD_0015,2024-11-05,App Móvil,False
INT_001553,CLI_000201,PRD_0040,2025-03-19,Sucursal,True
INT_001554,CLI_000841,PRD_0025,2025-07-25,Call Center,True
INT_001555,CLI_000181,PRD_0047,2025-06-10,Digital,True
INT_001556,CLI_000864,PRD_0038,2025-09-26,Digital,True
INT_001557,CLI_000841,PRD_0031,2025-03-06,Call Center,False
INT_001558,CLI_000908,PRD_0015,2024-10-25,Sucursal,True
INT_001559,CLI_000979,PRD_0032,2025-06-21,Digital,False
INT_001560,CLI_000775,PRD_0029,2025-02-21,Call Center,True
INT_001561,CLI_000085,PRD_0019,2025-01-26,App Móvil,False
INT_001562,CLI_000783,PRD_0031,2025-02-11,Call Center,False
INT_001563,CLI_000172,PRD_0026,2025-02-27,Digital,False
INT_001564,CLI_000399,PRD_0050,2025-09-12,App Móvil,False
INT_001565,CLI_000791,PRD_0040,2025-03-23,App Móvil,True
INT_001566,CLI_000482,PRD_0049,2025-03-16,App Móvil,False
INT_001567,CLI_000903,PRD_0018,2024-12-15,Sucursal,False
INT_001568,CLI_000751,PRD_0035,2025-01-08,App Móvil,True
INT_001569,CLI_000037,PRD_0011,2024-10-08,App Móvil,False
INT_001570,CLI_000471,PRD_0041,2025-01-10,Sucursal,False
INT_001571,CLI_000735,PRD_0011,2025-02-12,Sucursal,True
INT_001572,CLI_000204,PRD_0049,2025-09-12,App Móvil,False
INT_001573,CLI_000548,PRD_0044,2025-05-31,Call Center,False
INT_001574,CLI_000937,PRD_0017,2025-03-15,App Móvil,True
INT_001575,CLI_000850,PRD_0010,2025-09-13,Call Center,False
INT_001576,CLI_000591,PRD_0004,2025-01-12,Call Center,True
INT_001577,CLI_000730,PRD_0013,2025-09-08,App Móvil,False
INT_001578,CLI_000054,PRD_0035,2025-02-20,App Móvil,True
INT_001579,CLI_000082,PRD_0023,2025-05-01,Digital,True
INT_001580,CLI_000023,PRD_0031,2025-05-10,Digital,False
INT_001581,CLI_000540,PRD_0045,2025-03-01,Digital,True
INT_001582,CLI_000433,PRD_0040,2025-09-06,App Móvil,True
INT_001583,CLI_000295,PRD_0029,2025-07-23,App Móvil,False
INT_001584,CLI_000584,PRD_0021,2024-11-07,Sucursal,False
INT_001585,CLI_000824,PRD_0009,2025-01-20,Digital,True
INT_001586,CLI_000278,PRD_0028,2024-12-08,App Móvil,True
INT_001587,CLI_000137,PRD_0007,2024-10-12,Sucursal,False
INT_001588,CLI_000703,PRD_0026,2025-03-16,Sucursal,False
INT_001589,CLI_000053,PRD_0024,2025-02-15,Call Center,False
INT_001590,CLI_000803,PRD_0036,2025-02-13,App Móvil,True
INT_001591,CLI_000410,PRD_0008,2024-10-04,App Móvil,True
INT_001592,CLI_000729,PRD_0037,2025-02-13,Digital,False
INT_001593,CLI_000326,PRD_0022,2025-04-21,Sucursal,True
INT_001594,CLI_000319,PRD_0040,2024-10-04,App Móvil,False
INT_001595,CLI_000356,PRD_0015,2025-08-01,App Móvil,False
INT_001596,CLI_000738,PRD_0033,2024-10-07,Call Center,True
INT_001597,CLI_000706,PRD_0045,2025-04-01,App Móvil,False
INT_001598,CLI_000317,PRD_0044,2024-10-06,App Móvil,True
INT_001599,CLI_000839,PRD_0004,2025-01-15,Sucursal,True
INT_001600,CLI_000863,PRD_0032,2025-07-14,Call Center,False
INT_001601,CLI_000542,PRD_0017,2025-03-23,App Móvil,True
INT_001602,CLI_000667,PRD_0049,2025-07-08,Call Center,True
INT_001603,CLI_000125,PRD_0045,2024-12-18,Sucursal,False
INT_001604,CLI_000280,PRD_0050,2025-07-19,App Móvil,False
INT_001605,CLI_000047,PRD_0022,2025-07-21,App Móvil,True
INT_001606,CLI_000596,PRD_0023,2024-10-04,Digital,True
INT_001607,CLI_000418,PRD_0028,2025-04-29,Digital,True
INT_001608,CLI_000217,PRD_0020,2025-02-17,Sucursal,True
INT_001609,CLI_000219,PRD_0024,2025-07-03,App Móvil,True
INT_001610,CLI_000853,PRD_0035,2025-07-28,Call Center,True
INT_001611,CLI_000444,PRD_0015,2025-10-02,App Móvil,False
INT_001612,CLI_000242,PRD_0011,2025-05-27,App Móvil,False
INT_001613,CLI_000388,PRD_0012,2025-01-22,App Móvil,True
INT_001614,CLI_000893,PRD_0029,2024-12-29,Sucursal,False
INT_001615,CLI_000519,PRD_0034,2024-11-26,App Móvil,False
INT_001616,CLI_000441,PRD_0032,2025-06-04,Digital,False
INT_001617,CLI_000295,PRD_0045,2024-10-31,App Móvil,True
INT_001618,CLI_000092,PRD_0043,2025-03-08,Call Center,False
INT_001619,CLI_000181,PRD_0017,2024-11-30,Digital,True
INT_001620,CLI_000844,PRD_0014,2025-05-31,Call Center,False
INT_001621,CLI_000867,PRD_0007,2025-05-14,App Móvil,False
INT_001622,CLI_000213,PRD_0023,2024-12-22,App Móvil,False
INT_001623,CLI_000840,PRD_0041,2025-06-19,App Móvil,False
INT_001624,CLI_000715,PRD_0049,2025-07-20,Call Center,True
INT_001625,CLI_000045,PRD_0045,2025-04-08,Digital,True
INT_001626,CLI_000785,PRD_0042,2025-09-17,Sucursal,True
INT_001627,CLI_000367,PRD_0019,2024-11-29,Sucursal,False
INT_001628,CLI_000554,PRD_0043,2025-08-20,App Móvil,True
INT_001629,CLI_000388,PRD_0019,2025-03-04,App Móvil,True
INT_001630,CLI_000083,PRD_0046,2025-07-13,Call Center,False
INT_001631,CLI_000916,PRD_0005,2024-11-25,App Móvil,False
INT_001632,CLI_000153,PRD_0039,2024-10-10,Sucursal,False
INT_001633,CLI_000356,PRD_0048,2024-12-20,App Móvil,False
INT_001634,CLI_000614,PRD_0012,2025-02-12,Sucursal,True
INT_001635,CLI_000549,PRD_0029,2025-04-02,App Móvil,False
INT_001636,CLI_000798,PRD_0008,2025-08-17,Sucursal,False
INT_001637,CLI_000015,PRD_0001,2025-04-21,Call Center,False
INT_001638,CLI_000071,PRD_0018,2025-03-23,App Móvil,False
INT_001639,CLI_000665,PRD_0015,2025-02-27,Sucursal,False
INT_001640,CLI_000686,PRD_0034,2025-08-31,Call Center,False
INT_001641,CLI_000739,PRD_0010,2025-07-27,Digital,True
INT_001642,CLI_000109,PRD_0032,2025-05-16,Digital,True
INT_001643,CLI_000153,PRD_0042,2025-03-06,Sucursal,True
INT_001644,CLI_000548,PRD_0029,2024-10-12,Call Center,False
INT_001645,CLI_000316,PRD_0003,2025-09-04,Digital,True
INT_001646,CLI_000610,PRD_0007,2024-11-15,Digital,True
INT_001647,CLI_000463,PRD_0030,2025-08-20,App Móvil,False
INT_001648,CLI_000866,PRD_0028,2024-10-16,Sucursal,False
INT_001649,CLI_000538,PRD_0025,2024-10-07,Sucursal,False
INT_001650,CLI_000239,PRD_0027,2024-11-26,App Móvil,True
INT_001651,CLI_000702,PRD_0008,2025-05-24,App Móvil,False
INT_001652,CLI_000987,PRD_0020,2024-11-18,Call Center,False
INT_001653,CLI_000846,PRD_0043,2025-07-29,Call Center,True
INT_001654,CLI_000153,PRD_0027,2025-01-22,Sucursal,True
INT_001655,CLI_000009,PRD_0038,2024-11-14,Call Center,False
INT_001656,CLI_000858,PRD_0024,2025-07-03,Call Center,False
INT_001657,CLI_000250,PRD_0022,2025-06-06,Sucursal,False
INT_001658,CLI_000041,PRD_0030,2025-06-26,App Móvil,False
INT_001659,CLI_000478,PRD_0025,2025-09-21,Call Center,True
INT_001660,CLI_000173,PRD_0046,2025-08-04,Call Center,True
INT_001661,CLI_000515,PRD_0016,2025-06-19,App Móvil,False
INT_001662,CLI_000291,PRD_0007,2025-03-05,Sucursal,False
INT_001663,CLI_000852,PRD_0006,2025-04-16,App Móvil,False
INT_001664,CLI_000374,PRD_0001,2024-11-11,Digital,True
INT_001665,CLI_000647,PRD_0029,2024-11-10,Digital,True
INT_001666,CLI_000577,PRD_0038,2025-05-12,Call Center,True
INT_001667,CLI_000381,PRD_0007,2025-08-30,Call Center,True
INT_001668,CLI_000177,PRD_0002,2025-01-17,Digital,True
INT_001669,CLI_000143,PRD_0010,2025-09-30,Call Center,False
INT_001670,CLI_000321,PRD_0043,2025-04-16,App Móvil,True
INT_001671,CLI_000507,PRD_0023,2024-12-16,Call Center,False
INT_001672,CLI_000436,PRD_0030,2025-09-19,Sucursal,False
INT_001673,CLI_000508,PRD_0032,2025-06-26,Digital,False
INT_001674,CLI_000269,PRD_0022,2025-04-13,Digital,True
INT_001675,CLI_000259,PRD_0010,2025-01-31,Sucursal,False
INT_001676,CLI_000033,PRD_0015,2025-09-15,Digital,False
INT_001677,CLI_000801,PRD_0048,2025-01-30,App Móvil,False
INT_001678,CLI_000121,PRD_0048,2025-02-10,App Móvil,True
INT_001679,CLI_000751,PRD_0020,2025-01-02,App Móvil,False
INT_001680,CLI_000785,PRD_0035,2025-02-09,Sucursal,False
INT_001681,CLI_000965,PRD_0042,2025-03-06,Sucursal,False
INT_001682,CLI_000460,PRD_0003,2025-09-05,Sucursal,False
INT_001683,CLI_000843,PRD_0045,2025-05-03,Call Center,False
INT_001684,CLI_000438,PRD_0007,2024-10-21,Call Center,False
INT_001685,CLI_000161,PRD_0024,2025-01-02,Sucursal,True
INT_001686,CLI_000384,PRD_0028,2024-12-12,Call Center,True
INT_001687,CLI_000104,PRD_0037,2025-04-05,App Móvil,False
INT_001688,CLI_000040,PRD_0032,2025-07-19,Call Center,True
INT_001689,CLI_000825,PRD_0045,2025-09-18,Digital,True
INT_001690,CLI_000608,PRD_0039,2025-03-25,Call Center,True
INT_001691,CLI_000175,PRD_0020,2025-07-11,App Móvil,False
INT_001692,CLI_000142,PRD_0037,2025-03-18,Call Center,False
INT_001693,CLI_000043,PRD_0047,2025-08-05,Sucursal,True
INT_001694,CLI_000549,PRD_0026,2025-04-29,App Móvil,False
INT_001695,CLI_000736,PRD_0031,2025-04-25,App Móvil,False
INT_001696,CLI_000103,PRD_0011,2025-05-17,Sucursal,False
INT_001697,CLI_000821,PRD_0017,2025-01-22,Call Center,False
INT_001698,CLI_000008,PRD_0025,2025-03-27,App Móvil,False
INT_001699,CLI_000463,PRD_0039,2025-05-02,App Móvil,False
INT_001700,CLI_000731,PRD_0036,2025-05-02,Digital,True
INT_001701,CLI_000720,PRD_0031,2025-03-26,App Móvil,True
INT_001702,CLI_000451,PRD_0028,2025-06-22,App Móvil,False
INT_001703,CLI_000707,PRD_0048,2025-02-18,Sucursal,False
INT_001704,CLI_000358,PRD_0035,2025-01-29,Digital,False
INT_001705,CLI_000978,PRD_0019,2025-07-17,Call Center,False
INT_001706,CLI_000547,PRD_0036,2025-01-29,Digital,True
INT_001707,CLI_000766,PRD_0008,2025-01-08,Digital,False
INT_001708,CLI_000283,PRD_0014,2025-04-19,Call Center,True
INT_001709,CLI_000587,PRD_0018,2025-08-14,App Móvil,True
INT_001710,CLI_000501,PRD_0034,2025-01-12,Digital,False
INT_001711,CLI_000040,PRD_0050,2025-07-28,Call Center,False
INT_001712,CLI_000596,PRD_0018,2025-09-15,Digital,True
INT_001713,CLI_000048,PRD_0033,2024-10-03,App Móvil,False
INT_001714,CLI_000906,PRD_0003,2025-08-05,Call Center,False
INT_001715,CLI_000100,PRD_0050,2025-09-11,Sucursal,True
INT_001716,CLI_000230,PRD_0037,2024-12-03,Digital,False
INT_001717,CLI_000477,PRD_0003,2025-04-16,Digital,False
INT_001718,CLI_000604,PRD_0044,2025-09-10,Digital,True
