id_interaccion,id_cliente,id_producto,fecha_interaccion,canal,aceptado,segmento
INT_001173,CLI_000616,PRD_0023,2025-01-15,Call Center,True,Basic
INT_001174,CLI_000774,PRD_0006,2025-06-12,Digital,True,Classic
INT_001175,CLI_000514,PRD_0047,2025-07-30,Sucursal,False,Basic
INT_001176,CLI_000743,PRD_0046,2025-03-01,Sucursal,True,Basic
INT_001177,CLI_000367,PRD_0026,2024-12-31,Sucursal,False,Basic
INT_001178,CLI_000536,PRD_0049,2025-04-09,Call Center,True,Basic
INT_001179,CLI_000718,PRD_0027,2024-10-17,Sucursal,False,Basic
INT_001180,CLI_000423,PRD_0014,2025-02-11,Digital,False,Premium
INT_001181,CLI_000350,PRD_0021,2024-10-11,Sucursal,False,Classic
INT_001182,CLI_000807,PRD_0019,2025-04-25,Sucursal,False,Basic
INT_001183,CLI_000755,PRD_0032,2025-09-27,Call Center,False,Premium
INT_001184,CLI_000876,PRD_0017,2025-03-23,App Móvil,True,Premium
INT_001185,CLI_000814,PRD_0040,2025-04-20,Sucursal,False,Basic
INT_001186,CLI_000511,PRD_0017,2025-05-24,App Móvil,True,Classic
INT_001187,CLI_000625,PRD_0047,2025-05-22,Call Center,True,Classic
INT_001188,CLI_000369,PRD_0028,2025-02-04,App Móvil,True,Premium
INT_001189,CLI_000159,PRD_0017,2025-04-11,Digital,False,Classic
INT_001190,CLI_000756,PRD_0033,2025-01-21,Sucursal,False,Basic
INT_001191,CLI_000043,PRD_0030,2025-03-03,Sucursal,True,Premium
INT_001192,CLI_000731,PRD_0034,2025-03-27,Digital,False,Premium
INT_001193,CLI_000659,PRD_0009,2025-03-12,Call Center,True,Classic
INT_001194,CLI_000073,PRD_0018,2025-07-03,App Móvil,True,Premium
INT_001195,CLI_000181,PRD_0041,2024-12-13,Digital,False,Classic
INT_001196,CLI_000072,PRD_0038,2025-08-13,Sucursal,False,Premium
INT_001197,CLI_000394,PRD_0041,2025-06-05,App Móvil,False,Basic
INT_001198,CLI_000762,PRD_0038,2025-03-22,Call Center,False,Classic
INT_001199,CLI_000710,PRD_0021,2025-07-19,Call Center,True,Classic
INT_001200,CLI_000698,PRD_0002,2025-09-29,Digital,True,Classic
INT_001201,CLI_000273,PRD_0017,2025-01-21,Sucursal,True,Basic
INT_001202,CLI_000827,PRD_0050,2024-11-15,Digital,True,Classic
INT_001203,CLI_000265,PRD_0007,2025-04-25,Call Center,False,Basic
INT_001204,CLI_000626,PRD_0029,2025-05-03,App Móvil,False,Classic
INT_001205,CLI_000322,PRD_0031,2024-12-17,Digital,False,Basic
INT_001206,CLI_000439,PRD_0030,2025-08-14,Sucursal,True,Basic
INT_001207,CLI_000668,PRD_0002,2025-09-03,Digital,False,Premium
INT_001208,CLI_000457,PRD_0009,2025-05-26,Digital,True,Premium
INT_001209,CLI_000224,PRD_0045,2024-11-15,Sucursal,False,Classic
INT_001210,CLI_000871,PRD_0008,2025-04-15,Digital,True,Classic
INT_001211,CLI_000127,PRD_0038,2025-04-02,Digital,True,Basic
INT_001212,CLI_000453,PRD_0028,2025-05-25,Sucursal,False,Classic
INT_001213,CLI_000339,PRD_0047,2025-03-07,Call Center,True,Classic
INT_001214,CLI_000002,PRD_0004,2024-10-21,Sucursal,True,Basic
INT_001215,CLI_000695,PRD_0042,2025-06-24,App Móvil,False,Premium
INT_001216,CLI_000776,PRD_0037,2024-11-05,App Móvil,True,Premium
INT_001217,CLI_000962,PRD_0023,2025-07-06,App Móvil,False,Classic
INT_001218,CLI_000471,PRD_0021,2025-05-11,Sucursal,False,Premium
INT_001219,CLI_000854,PRD_0010,2024-10-24,Call Center,False,Basic
INT_001220,CLI_000336,PRD_0028,2025-02-17,Call Center,True,Premium
INT_001221,CLI_000695,PRD_0007,2025-03-22,App Móvil,False,Premium
INT_001222,CLI_000821,PRD_0004,2025-02-08,Call Center,False,Basic
INT_001223,CLI_000561,PRD_0026,2025-07-21,App Móvil,False,Basic
INT_001224,CLI_000490,PRD_0005,2024-11-10,Sucursal,False,Basic
INT_001225,CLI_000661,PRD_0004,2025-04-14,App Móvil,False,Classic
INT_001226,CLI_000074,PRD_0008,2024-11-24,Call Center,False,Basic
INT_001227,CLI_000044,PRD_0037,2025-08-28,Digital,False,Basic
INT_001228,CLI_000421,PRD_0007,2025-04-11,Sucursal,True,Basic
INT_001229,CLI_000971,PRD_0036,2025-04-24,Digital,True,Classic
INT_001230,CLI_000470,PRD_0031,2024-10-05,App Móvil,False,Basic
INT_001231,CLI_000913,PRD_0004,2024-11-07,Sucursal,True,Classic
INT_001232,CLI_000722,PRD_0050,2025-02-18,Call Center,True,Premium
INT_001233,CLI_000622,PRD_0009,2025-04-01,App Móvil,False,Classic
INT_001234,CLI_000913,PRD_0001,2025-01-10,Sucursal,False,Classic
INT_001235,CLI_000151,PRD_0003,2025-03-06,Digital,False,Basic
INT_001236,CLI_000549,PRD_0024,2025-09-22,App Móvil,True,Classic
INT_001237,CLI_000422,PRD_0009,2025-06-05,Call Center,True,Basic
INT_001238,CLI_000324,PRD_0027,2024-10-10,Sucursal,False,Classic
INT_001239,CLI_000923,PRD_0019,2025-06-18,Sucursal,False,Basic
INT_001240,CLI_000442,PRD_0030,2025-08-12,Sucursal,True,Basic
INT_001241,CLI_000792,PRD_0029,2025-02-03,Sucursal,True,Classic
INT_001242,CLI_000691,PRD_0044,2025-09-20,App Móvil,False,Classic
INT_001243,CLI_000598,PRD_0005,2025-01-08,App Móvil,False,Premium
INT_001244,CLI_000488,PRD_0024,2025-08-22,Sucursal,False,Classic
INT_001245,CLI_000187,PRD_0037,2024-11-21,Sucursal,True,Basic
INT_001246,CLI_000873,PRD_0021,2024-11-02,Digital,True,Classic
INT_001247,CLI_000001,PRD_0016,2025-03-18,Digital,False,Classic
INT_001248,CLI_000861,PRD_0006,2025-05-30,Sucursal,False,Basic
INT_001249,CLI_000193,PRD_0016,2025-02-19,Call Center,False,Basic
INT_001250,CLI_000180,PRD_0005,2025-07-28,Sucursal,False,Premium
INT_001251,CLI_000363,PRD_0030,2025-07-08,App Móvil,False,Classic
INT_001252,CLI_000858,PRD_0047,2024-10-29,Call Center,True,Classic
INT_001253,CLI_000390,PRD_0031,2025-04-20,Sucursal,False,Basic
INT_001254,CLI_000708,PRD_0036,2025-02-06,Call Center,False,Basic
INT_001255,CLI_000844,PRD_0004,2024-12-31,Call Center,False,Basic
INT_001256,CLI_000263,PRD_0014,2024-12-27,Sucursal,False,Premium
INT_001257,CLI_000112,PRD_0024,2024-10-11,Digital,True,Premium
INT_001258,CLI_000130,PRD_0030,2024-12-05,Call Center,False,Classic
INT_001259,CLI_000214,PRD_0040,2024-11-14,App Móvil,False,Classic
INT_001260,CLI_000640,PRD_0028,2024-12-19,App Móvil,False,Classic
INT_001261,CLI_000935,PRD_0022,2024-11-10,Sucursal,True,Premium
INT_001262,CLI_000280,PRD_0019,2025-04-28,App Móvil,False,Basic
INT_001263,CLI_000412,PRD_0023,2025-01-30,Call Center,False,Basic
INT_001264,CLI_000035,PRD_0009,2025-08-19,Digital,False,Basic
INT_001265,CLI_000867,PRD_0032,2025-03-30,App Móvil,True,Premium
INT_001266,CLI_000805,PRD_0018,2025-07-16,App Móvil,False,Classic
INT_001267,CLI_000323,PRD_0018,2025-10-03,Digital,True,Classic
INT_001268,CLI_000340,PRD_0002,2025-07-26,App Móvil,True,Premium
INT_001269,CLI_000879,PRD_0025,2025-02-05,Call Center,True,Premium
INT_001270,CLI_000894,PRD_0043,2024-10-16,Call Center,False,Classic
INT_001271,CLI_000376,PRD_0041,2025-02-01,Call Center,False,Classic
INT_001272,CLI_000245,PRD_0012,2025-02-25,App Móvil,True,Premium
INT_001273,CLI_000938,PRD_0012,2024-12-02,App Móvil,False,Basic
INT_001274,CLI_000733,PRD_0030,2025-09-30,Call Center,True,Classic
INT_001275,CLI_000601,PRD_0035,2025-06-29,App Móvil,True,Premium
INT_001276,CLI_000004,PRD_0019,2024-12-20,Digital,True,Classic
INT_001277,CLI_000670,PRD_0024,2025-05-29,App Móvil,False,Classic
INT_001278,CLI_000324,PRD_0023,2024-11-07,Sucursal,True,Classic
INT_001279,CLI_000251,PRD_0049,2025-03-24,Digital,True,Classic
INT_001280,CLI_000415,PRD_0006,2025-08-24,Call Center,True,Classic
INT_001281,CLI_000300,PRD_0003,2025-06-03,Call Center,True,Premium
INT_001282,CLI_000834,PRD_0003,2024-11-24,App Móvil,True,Premium
INT_001283,CLI_000083,PRD_0002,2024-10-18,Call Center,False,Classic
INT_001284,CLI_000915,PRD_0020,2024-11-05,Sucursal,True,Classic
INT_001285,CLI_000430,PRD_0044,2025-05-19,Digital,False,Premium
INT_001286,CLI_000385,PRD_0043,2025-08-29,App Móvil,False,Basic
INT_001287,CLI_000714,PRD_0008,2025-05-08,Call Center,True,Classic
INT_001288,CLI_000796,PRD_0011,2025-02-12,App Móvil,True,Basic
INT_001289,CLI_000324,PRD_0006,2025-05-17,Sucursal,False,Classic
INT_001290,CLI_000609,PRD_0050,2025-01-25,Call Center,False,Classic
INT_001291,CLI_000184,PRD_0028,2025-09-24,Call Center,True,Basic
INT_001292,CLI_000715,PRD_0008,2025-01-03,Call Center,True,Classic
INT_001293,CLI_000031,PRD_0042,2025-08-12,App Móvil,True,Classic
INT_001294,CLI_000637,PRD_0014,2025-07-31,Sucursal,True,Classic
INT_001295,CLI_000412,PRD_0025,2025-09-29,Call Center,False,Basic
INT_001296,CLI_000346,PRD_0036,2025-07-18,Digital,True,Classic
INT_001297,CLI_000356,PRD_0029,2025-06-14,App Móvil,True,Classic
INT_001298,CLI_000322,PRD_0020,2025-04-27,Digital,False,Basic
INT_001299,CLI_000745,PRD_0028,2025-01-21,App Móvil,False,Classic
INT_001300,CLI_000629,PRD_0004,2025-02-08,Digital,False,Premium
INT_001301,CLI_000758,PRD_0017,2025-09-17,Digital,False,Classic
INT_001302,CLI_000732,PRD_0015,2025-07-21,App Móvil,False,Basic
INT_001303,CLI_000167,PRD_0035,2025-03-17,Sucursal,True,Classic
INT_001304,CLI_000012,PRD_0004,2025-02-05,Sucursal,True,Basic
INT_001305,CLI_000952,PRD_0034,2025-05-28,Call Center,True,Classic
INT_001306,CLI_000282,PRD_0015,2025-09-27,Call Center,False,Classic
INT_001307,CLI_000170,PRD_0047,2024-10-03,App Móvil,True,Classic
INT_001308,CLI_000962,PRD_0024,2025-02-19,App Móvil,True,Classic
INT_001309,CLI_000827,PRD_0003,2025-09-16,Digital,True,Classic
INT_001310,CLI_000356,PRD_0007,2025-08-16,App Móvil,True,Classic
INT_001311,CLI_000334,PRD_0003,2025-06-19,Sucursal,True,Premium
INT_001312,CLI_000432,PRD_0025,2024-10-20,Call Center,False,Basic
INT_001313,CLI_000995,PRD_0014,2025-04-21,Sucursal,False,Classic
INT_001314,CLI_000460,PRD_0012,2025-09-12,Sucursal,True,Premium
INT_001315,CLI_000006,PRD_0032,2024-12-26,Sucursal,False,Premium
INT_001316,CLI_000122,PRD_0023,2025-05-27,Call Center,False,Basic
INT_001317,CLI_000414,PRD_0045,2025-05-04,Digital,False,Classic
INT_001318,CLI_000495,PRD_0028,2025-09-07,Call Center,True,Classic
INT_001319,CLI_000043,PRD_0023,2025-06-14,Sucursal,False,Premium
INT_001320,CLI_000126,PRD_0018,2025-06-05,Sucursal,False,Classic
INT_001321,CLI_000205,PRD_0032,2025-04-20,Sucursal,False,Classic
INT_001322,CLI_000689,PRD_0024,2025-05-15,App Móvil,True,Basic
INT_001323,CLI_000711,PRD_0023,2025-03-15,App Móvil,False,Basic
INT_001324,CLI_000144,PRD_0013,2025-09-29,Call Center,False,Classic
INT_001325,CLI_000734,PRD_0012,2024-12-10,App Móvil,False,Classic
INT_001326,CLI_000569,PRD_0035,2025-02-02,App Móvil,False,Basic
INT_001327,CLI_000033,PRD_0046,2025-07-16,Digital,False,Premium
INT_001328,CLI_000110,PRD_0035,2025-08-19,App Móvil,True,Premium
INT_001329,CLI_000726,PRD_0026,2025-01-21,Sucursal,True,Basic
INT_001330,CLI_000319,PRD_0032,2024-11-21,App Móvil,True,Premium
INT_001331,CLI_000808,PRD_0034,2024-11-17,Call Center,False,Basic
INT_001332,CLI_000675,PRD_0007,2025-04-04,Call Center,True,Classic
INT_001333,CLI_000289,PRD_0007,2024-10-09,Digital,False,Classic
INT_001334,CLI_000334,PRD_0025,2025-08-10,Sucursal,False,Premium
INT_001335,CLI_000628,PRD_0010,2025-06-06,Call Center,True,Basic
INT_001336,CLI_000471,PRD_0013,2024-12-22,Sucursal,True,Premium
INT_001337,CLI_000258,PRD_0029,2025-04-09,Digital,False,Classic
INT_001338,CLI_000193,PRD_0030,2025-02-21,Call Center,False,Basic
INT_001339,CLI_000626,PRD_0033,2025-09-23,App Móvil,False,Classic
INT_001340,CLI_000712,PRD_0013,2025-04-03,App Móvil,False,Classic
INT_001341,CLI_000403,PRD_0035,2025-05-28,App Móvil,False,Classic
INT_001342,CLI_000015,PRD_0029,2025-01-28,Call Center,False,Premium
INT_001343,CLI_000285,PRD_0041,2024-12-21,Sucursal,False,Classic
INT_001344,CLI_000226,PRD_0041,2024-10-12,Digital,True,Classic
INT_001345,CLI_000826,PRD_0041,2024-12-17,Call Center,False,Basic
INT_001346,CLI_000105,PRD_0017,2025-04-08,Call Center,True,Basic
INT_001347,CLI_000727,PRD_0035,2025-02-06,App Móvil,True,Premium
INT_001348,CLI_000293,PRD_0025,2024-12-01,Call Center,False,Basic
INT_001349,CLI_000622,PRD_0025,2024-12-24,App Móvil,False,Classic
INT_001350,CLI_000901,PRD_0030,2025-01-05,Call Center,True,Classic
INT_001351,CLI_000128,PRD_0047,2025-05-05,Call Center,True,Basic
INT_001352,CLI_000661,PRD_0038,2024-12-30,App Móvil,False,Classic
INT_001353,CLI_000066,PRD_0030,2025-10-03,Digital,True,Classic
INT_001354,CLI_000769,PRD_0020,2025-01-17,Call Center,False,Classic
INT_001355,CLI_000967,PRD_0020,2025-07-01,Digital,False,Basic
INT_001356,CLI_000744,PRD_0019,2024-11-20,Sucursal,False,Classic
INT_001357,CLI_000626,PRD_0010,2024-11-20,App Móvil,False,Classic
INT_001358,CLI_000373,PRD_0006,2025-09-01,Digital,True,Premium
INT_001359,CLI_000722,PRD_0037,2025-01-01,Call Center,False,Premium
INT_001360,CLI_000676,PRD_0026,2025-06-28,App Móvil,False,Basic
INT_001361,CLI_000209,PRD_0002,2025-01-22,Sucursal,True,Premium
INT_001362,CLI_000496,PRD_0037,2025-07-17,App Móvil,False,Classic
INT_001363,CLI_000840,PRD_0044,2025-04-21,App Móvil,False,Classic
INT_001364,CLI_000609,PRD_0014,2025-04-22,Call Center,True,Classic
INT_001365,CLI_000038,PRD_0001,2025-01-09,App Móvil,True,Premium
INT_001366,CLI_000364,PRD_0023,2025-09-11,Sucursal,False,Classic
INT_001367,CLI_000915,PRD_0025,2025-07-29,Sucursal,False,Classic
INT_001368,CLI_000691,PRD_0003,2025-09-17,App Móvil,True,Classic
INT_001369,CLI_000471,PRD_0044,2025-01-28,Sucursal,True,Premium
INT_001370,CLI_000205,PRD_0039,2025-09-17,Sucursal,True,Classic
INT_001371,CLI_000132,PRD_0015,2025-03-19,Call Center,False,Classic
INT_001372,CLI_000366,PRD_0041,2025-01-07,Digital,False,Classic
INT_001373,CLI_000323,PRD_0023,2024-12-05,Digital,False,Classic
INT_001374,CLI_000006,PRD_0048,2025-03-30,Sucursal,True,Premium
INT_001375,CLI_000352,PRD_0040,2025-08-28,App Móvil,True,Basic
INT_001376,CLI_000186,PRD_0048,2025-06-19,Call Center,True,Classic
INT_001377,CLI_000713,PRD_0023,2025-08-24,Digital,False,Classic
INT_001378,CLI_000951,PRD_0005,2024-11-10,Call Center,False,Classic
INT_001379,CLI_000856,PRD_0026,2024-12-22,Call Center,True,Premium
INT_001380,CLI_000661,PRD_0016,2025-03-05,App Móvil,False,Classic
INT_001381,CLI_000641,PRD_0013,2024-10-06,App Móvil,False,Premium
INT_001382,CLI_000005,PRD_0034,2024-11-22,Digital,True,Premium
INT_001383,CLI_000849,PRD_0019,2025-09-13,App Móvil,True,Classic
INT_001384,CLI_000010,PRD_0039,2025-05-01,Sucursal,False,Basic
INT_001385,CLI_000280,PRD_0041,2025-06-15,App Móvil,True,Basic
INT_001386,CLI_000894,PRD_0050,2025-08-15,Call Center,False,Classic
INT_001387,CLI_000426,PRD_0015,2025-06-07,Call Center,True,Classic
INT_001388,CLI_000157,PRD_0027,2025-06-28,Sucursal,False,Classic
INT_001389,CLI_000686,PRD_0021,2024-11-01,Call Center,True,Classic
INT_001390,CLI_000762,PRD_0043,2024-11-17,Call Center,True,Classic
INT_001391,CLI_000166,PRD_0048,2024-12-22,Sucursal,False,Basic
INT_001392,CLI_000546,PRD_0028,2025-03-05,Sucursal,False,Classic
INT_001393,CLI_000393,PRD_0036,2024-11-11,App Móvil,False,Classic
INT_001394,CLI_000238,PRD_0008,2024-10-23,App Móvil,True,Premium
INT_001395,CLI_000503,PRD_0044,2024-10-28,Digital,False,Classic
INT_001396,CLI_000463,PRD_0005,2025-08-11,App Móvil,False,Basic
INT_001397,CLI_000412,PRD_0005,2025-07-03,Call Center,True,Basic
INT_001398,CLI_000554,PRD_0010,2025-01-18,App Móvil,False,Classic
INT_001399,CLI_000540,PRD_0041,2025-07-15,Digital,True,Premium
INT_001400,CLI_000341,PRD_0017,2024-11-30,App Móvil,False,Classic
INT_001401,CLI_000017,PRD_0042,2025-04-06,App Móvil,False,Classic
INT_001402,CLI_000751,PRD_0047,2024-12-26,App Móvil,False,Premium
INT_001403,CLI_000136,PRD_0036,2025-04-20,Sucursal,False,Classic
INT_001404,CLI_000611,PRD_0006,2025-03-06,Call Center,False,Premium
INT_001405,CLI_000959,PRD_0036,2025-02-25,Digital,False,Premium
INT_001406,CLI_000168,PRD_0045,2025-04-21,Call Center,False,Premium
INT_001407,CLI_000090,PRD_0046,2024-12-19,Digital,False,Classic
INT_001408,CLI_000698,PRD_0026,2025-03-25,Digital,False,Classic
INT_001409,CLI_000159,PRD_0039,2025-05-26,Digital,False,Classic
INT_001410,CLI_000384,PRD_0020,2025-02-14,Call Center,False,Basic
INT_001411,CLI_000911,PRD_0020,2025-03-14,Digital,False,Classic
INT_001412,CLI_000239,PRD_0021,2025-09-16,App Móvil,True,Classic
INT_001413,CLI_000603,PRD_0042,2024-12-02,Call Center,False,Premium
INT_001414,CLI_000122,PRD_0009,2025-07-26,Call Center,True,Basic
INT_001415,CLI_000111,PRD_0034,2025-05-02,Sucursal,False,Classic
INT_001416,CLI_000543,PRD_0031,2025-06-12,Call Center,True,Classic
INT_001417,CLI_000931,PRD_0006,2025-04-25,App Móvil,True,Premium
INT_001418,CLI_000706,PRD_0018,2024-10-15,App Móvil,True,Basic
INT_001419,CLI_000868,PRD_0021,2024-12-24,Sucursal,False,Premium
INT_001420,CLI_000181,PRD_0038,2024-12-15,Digital,False,Classic
INT_001421,CLI_000270,PRD_0035,2025-07-16,Call Center,False,Classic
INT_001422,CLI_000163,PRD_0037,2025-02-10,Digital,True,Classic
INT_001423,CLI_000755,PRD_0020,2025-07-25,Call Center,True,Premium
INT_001424,CLI_000761,PRD_0039,2024-12-09,Sucursal,True,Premium
INT_001425,CLI_000776,PRD_0037,2025-05-25,App Móvil,True,Premium
INT_001426,CLI_000409,PRD_0001,2025-08-17,Call Center,False,Basic
INT_001427,CLI_000007,PRD_0003,2024-12-16,Digital,True,Premium
INT_001428,CLI_000737,PRD_0038,2025-08-25,App Móvil,False,Classic
INT_001429,CLI_000269,PRD_0045,2025-01-29,Digital,False,Classic
INT_001430,CLI_000582,PRD_0026,2024-10-15,Sucursal,True,Basic
INT_001431,CLI_000131,PRD_0008,2025-08-16,Digital,False,Classic
INT_001432,CLI_000691,PRD_0015,2025-05-03,App Móvil,False,Classic
INT_001433,CLI_000293,PRD_0033,2024-12-12,Call Center,True,Basic
INT_001434,CLI_000457,PRD_0042,2025-09-05,Digital,True,Premium
INT_001435,CLI_000601,PRD_0004,2025-04-15,App Móvil,False,Premium
INT_001436,CLI_000700,PRD_0012,2025-02-23,Call Center,True,Classic
INT_001437,CLI_000481,PRD_0034,2025-08-03,Digital,False,Classic
INT_001438,CLI_000593,PRD_0042,2025-06-09,Digital,False,Premium
INT_001439,CLI_000564,PRD_0017,2024-11-29,Call Center,False,Premium
INT_001440,CLI_000073,PRD_0048,2024-11-13,App Móvil,False,Premium
INT_001441,CLI_000718,PRD_0020,2025-03-22,Sucursal,False,Basic
INT_001442,CLI_000135,PRD_0016,2025-01-08,Digital,True,Basic
INT_001443,CLI_000797,PRD_0032,2024-12-31,App Móvil,True,Basic
INT_001444,CLI_000632,PRD_0004,2025-04-19,Sucursal,False,Basic
INT_001445,CLI_000859,PRD_0022,2025-06-12,Call Center,False,Classic
INT_001446,CLI_000649,PRD_0027,2024-10-24,Sucursal,True,Basic
INT_001447,CLI_000351,PRD_0044,2025-03-16,App Móvil,False,Classic
INT_001448,CLI_000267,PRD_0038,2024-12-03,Digital,False,Classic
INT_001449,CLI_000111,PRD_0026,2025-08-18,Sucursal,False,Classic
INT_001450,CLI_000025,PRD_0034,2025-05-08,Call Center,True,Classic
INT_001451,CLI_000902,PRD_0045,2025-07-20,Call Center,False,Premium
INT_001452,CLI_000524,PRD_0018,2025-08-22,Call Center,True,Basic
INT_001453,CLI_000715,PRD_0021,2025-09-08,Call Center,False,Classic
INT_001454,CLI_000872,PRD_0012,2025-05-22,Sucursal,False,Classic
INT_001455,CLI_000260,PRD_0010,2025-01-20,Digital,True,Premium
INT_001456,CLI_000260,PRD_0016,2024-10-11,Digital,True,Premium
INT_001457,CLI_000043,PRD_0015,2025-07-26,Sucursal,True,Premium
INT_001458,CLI_000391,PRD_0021,2025-06-24,Sucursal,False,Basic
INT_001459,CLI_000837,PRD_0042,2024-11-04,App Móvil,False,Basic
INT_001460,CLI_000055,PRD_0017,2024-12-20,Digital,False,Classic
INT_001461,CLI_000450,PRD_0021,2025-01-08,Call Center,True,Premium
INT_001462,CLI_000550,PRD_0016,2025-08-28,App Móvil,True,Basic
INT_001463,CLI_000742,PRD_0031,2025-02-25,Sucursal,True,Classic
INT_001464,CLI_000179,PRD_0005,2024-12-13,App Móvil,False,Basic
INT_001465,CLI_000460,PRD_0014,2024-10-25,Sucursal,True,Premium
INT_001466,CLI_000837,PRD_0015,2025-03-30,App Móvil,False,Basic
INT_001467,CLI_000278,PRD_0032,2025-04-22,App Móvil,True,Classic
INT_001468,CLI_000118,PRD_0034,2024-11-02,Call Center,True,Premium
INT_001469,CLI_000921,PRD_0030,2025-04-30,Call Center,True,Basic
INT_001470,CLI_000287,PRD_0032,2025-04-07,Sucursal,True,Classic
INT_001471,CLI_000624,PRD_0034,2025-02-19,Sucursal,False,Classic
INT_001472,CLI_000997,PRD_0045,2025-02-20,App Móvil,False,Basic
INT_001473,CLI_000735,PRD_0015,2025-06-06,Sucursal,True,Classic
INT_001474,CLI_000452,PRD_0047,2025-03-26,Sucursal,True,Classic
INT_001475,CLI_000828,PRD_0038,2025-08-21,Call Center,True,Classic
INT_001476,CLI_000248,PRD_0020,2025-09-06,App Móvil,True,Basic
INT_001477,CLI_000736,PRD_0002,2024-11-20,App Móvil,True,Basic
INT_001478,CLI_000845,PRD_0026,2025-05-09,Sucursal,False,Premium
INT_001479,CLI_000174,PRD_0027,2024-10-13,Call Center,True,Classic
INT_001480,CLI_000119,PRD_0018,2025-04-30,Sucursal,False,Basic
INT_001481,CLI_000402,PRD_0006,2025-09-22,Call Center,False,Basic
INT_001482,CLI_000768,PRD_0030,2025-01-01,Sucursal,False,Basic
INT_001483,CLI_000580,PRD_0005,2024-12-28,Sucursal,True,Classic
INT_001484,CLI_000041,PRD_0040,2025-05-24,App Móvil,True,Premium
INT_001485,CLI_000441,PRD_0006,2024-11-19,Digital,False,Premium
INT_001486,CLI_000690,PRD_0022,2025-07-23,Sucursal,False,Premium
INT_001487,CLI_000165,PRD_0019,2024-10-26,Call Center,False,Premium
INT_001488,CLI_000304,PRD_0008,2024-12-09,Sucursal,True,Classic
INT_001489,CLI_000122,PRD_0033,2025-01-07,Call Center,False,Basic
INT_001490,CLI_000512,PRD_0010,2025-07-08,Digital,True,Classic
INT_001491,CLI_000663,PRD_0025,2025-06-23,Digital,True,Classic
INT_001492,CLI_000970,PRD_0016,2024-11-21,Call Center,False,Classic
INT_001493,CLI_000961,PRD_0008,2025-02-07,Call Center,True,Premium
INT_001494,CLI_000328,PRD_0012,2025-09-29,App Móvil,False,Classic
INT_001495,CLI_000815,PRD_0036,2024-10-30,App Móvil,True,Basic
INT_001496,CLI_000214,PRD_0005,2024-10-31,App Móvil,True,Classic
INT_001497,CLI_000634,PRD_0005,2025-08-09,Sucursal,True,Classic
INT_001498,CLI_000751,PRD_0024,2024-11-05,App Móvil,True,Premium
INT_001499,CLI_000973,PRD_0022,2025-03-23,Sucursal,False,Basic
INT_001500,CLI_000534,PRD_0044,2024-10-05,Digital,False,Classic
